InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
501972,P25764,LED Desk Lamp,15,25/05/2010 07:03:13 PM,37.04,10164,United States
500036,P29975,Travel Adapter,19,03/03/2010 07:30:43 AM,45.54,16349,Denmark
500867,P66677,Sticky Notes Pack,19,27/04/2010 04:04:49 PM,24.94,16571,United States
501729,P28268,Portable Charger,10,10/01/2010 06:35:17 PM,31.36,10452,Japan
501467,P60993,Aromatherapy Oil,19,02/04/2010 11:00:00 PM,5.0,19408,Norway
501766,P28268,Portable Charger,17,04/07/2010 02:39:57 PM,31.36,13129,Switzerland
500478,P60390,Desk Clock,8,02/11/2010 06:06:24 PM,34.33,13555,Brazil
501676,P35556,Sticky Notes Pack,1,19/10/2010 10:38:35 PM,7.96,13626,Denmark
501289,P25015,Portable Charger,6,07/08/2010 10:03:00 PM,9.61,14025,India
500091,P54225,Stainless Steel Straw Set,14,01/07/2010 11:25:15 AM,1.9,15011,Sweden
501540,P55246,Soft Throw Blanket,18,19/01/2010 12:23:27 AM,3.8,15724,New Zealand
501888,P45674,USB-C Cable,13,15/08/2010 01:48:23 PM,2.0,14372,Mexico
501346,P95180,Wireless Mouse,13,21/06/2010 06:48:22 AM,9.04,16099,Canada
501391,P55648,Pocket Calculator,6,28/03/2010 10:59:28 PM,28.72,15616,Norway
500508,P95180,Wireless Mouse,19,28/04/2010 11:34:22 AM,9.04,18070,South Korea
501577,P29975,Travel Adapter,9,04/03/2010 05:13:33 PM,45.54,18449,Switzerland
500611,P53395,Glass Water Bottle,17,03/09/2010 02:26:02 PM,39.55,15585,South Africa
501990,P68557,Laptop Sleeve,4,16/07/2010 02:10:37 AM,2.8,13459,New Zealand
500203,P92234,Wall Calendar,9,14/01/2010 02:10:12 PM,1.7,11687,South Korea
501169,P13728,Reusable Coffee Cup,19,13/10/2010 05:52:00 AM,48.92,18720,New Zealand
501358,P95924,Portable Charger,9,07/07/2010 09:40:12 AM,10.61,10919,Argentina
500418,P76201,Waterproof Pouch,19,01/08/2010 09:10:08 PM,1.29,13392,Australia
500108,P98731,Ceramic Mug,10,06/04/2010 03:03:25 PM,39.18,11850,Portugal
500102,P65312,Aromatherapy Oil,18,08/08/2010 10:45:14 PM,48.56,17194,Brazil
500678,P18758,Mini Bluetooth Speaker,12,11/09/2010 04:29:58 AM,35.07,11502,Brazil
500931,P45674,USB-C Cable,6,20/07/2010 08:40:13 AM,2.0,12440,Japan
501223,P38151,Pocket Calculator,3,08/08/2010 08:45:55 PM,11.15,15517,Germany
500166,P97778,Wall Calendar,12,30/05/2010 09:22:38 PM,5.6,12765,Singapore
501302,P45829,Aromatherapy Oil,6,29/03/2010 10:11:12 PM,13.58,17630,United States
501158,P32720,Pocket Calculator,12,27/06/2010 01:48:43 AM,30.26,15739,Argentina
500907,P37935,USB-C Cable,18,18/04/2010 04:00:57 AM,29.82,16606,United States
500016,P48664,Portable Charger,9,29/04/2010 06:06:25 PM,35.27,17419,Canada
500709,P68434,Sticky Notes Pack,13,13/02/2010 11:03:41 PM,35.04,18061,Portugal
500325,P61399,Travel Adapter,5,03/01/2010 11:23:01 PM,31.08,16082,Mexico
501877,P67813,Soft Throw Blanket,3,25/05/2010 08:50:20 PM,17.51,18879,Switzerland
501399,P86695,Cotton Tote Bag,4,17/01/2010 01:32:53 PM,8.87,16743,Austria
501746,P45825,Desk Clock,10,04/01/2010 04:35:35 AM,22.47,13557,Switzerland
500954,P28268,Portable Charger,3,25/06/2010 11:27:49 AM,31.36,19383,Finland
500802,P89099,Foldable Umbrella,12,29/10/2010 06:26:21 PM,43.48,13395,New Zealand
501164,P18758,Mini Bluetooth Speaker,17,21/12/2010 02:10:24 PM,35.07,15360,South Africa
500769,P86970,Reusable Coffee Cup,13,17/04/2010 02:20:38 PM,47.76,12581,Greece
500834,P29589,Travel Adapter,12,24/10/2010 05:34:48 PM,8.08,11036,South Africa
500692,P70315,Laptop Sleeve,12,19/12/2010 12:56:47 AM,20.76,15065,Portugal
500639,P98954,Travel Notebook,3,06/08/2010 09:00:45 PM,13.38,18708,India
500838,P14792,Glass Water Bottle,10,19/07/2010 02:22:22 PM,6.85,17746,India
501610,P60390,Desk Clock,7,24/10/2010 12:04:14 PM,34.33,11093,Canada
500415,P37122,Portable Charger,2,18/07/2010 02:05:26 PM,23.96,16539,Sweden
501680,P29975,Travel Adapter,14,02/08/2010 11:16:35 PM,45.54,12689,Germany
501624,P49056,LED Desk Lamp,17,21/02/2010 11:49:41 PM,10.51,18240,Belgium
501649,P16125,Cotton Tote Bag,5,20/10/2010 08:19:41 PM,48.05,15285,South Africa
501778,P86695,Cotton Tote Bag,15,27/10/2010 07:23:59 AM,8.87,12735,Russian Federation
500821,P76262,Travel Notebook,3,18/06/2010 11:42:46 PM,30.59,11932,Switzerland
501115,P84329,Clip-on Reading Light,7,08/07/2010 10:11:41 AM,44.66,17959,Canada
501337,P22237,Leather Keychain,7,06/07/2010 09:12:05 PM,7.56,10564,Japan
500452,P77782,Eco Lunch Box,2,03/06/2010 01:14:23 PM,5.49,10223,China
500350,P71344,Cotton Tote Bag,19,05/03/2010 09:37:32 PM,47.49,17170,New Zealand
500371,P51722,Travel Notebook,1,21/01/2010 03:33:50 PM,21.49,15322,Switzerland
501125,P68557,Laptop Sleeve,2,21/04/2010 10:20:01 AM,2.8,14042,Argentina
500122,P55246,Soft Throw Blanket,3,13/04/2010 05:08:40 PM,3.8,13483,Denmark
501066,P68557,Laptop Sleeve,3,06/05/2010 04:55:24 PM,2.8,14305,Norway
500959,P95180,Wireless Mouse,9,18/08/2010 01:29:02 PM,9.04,11211,France
500009,P65831,Sticky Notes Pack,4,22/11/2010 04:07:12 PM,48.77,10048,Singapore
500386,P10799,Desk Clock,14,12/12/2010 06:50:38 PM,39.18,13052,Argentina
500235,P95180,Wireless Mouse,15,24/05/2010 04:00:02 PM,9.04,19472,Japan
500947,P22550,Glass Water Bottle,13,18/11/2010 10:52:37 PM,20.35,10148,Spain
500154,P22237,Leather Keychain,6,21/09/2010 03:14:40 PM,7.56,14551,Ireland
500628,P48243,LED Desk Lamp,6,07/12/2010 06:50:47 PM,14.43,11982,India
501081,P95924,Portable Charger,18,22/09/2010 04:51:26 PM,10.61,18175,Brazil
501629,P86695,Cotton Tote Bag,16,06/02/2010 01:53:10 PM,8.87,17532,France
501430,P66332,Aromatherapy Oil,8,15/06/2010 03:27:26 AM,30.57,14709,South Africa
500013,P44142,Desk Clock,9,04/08/2010 07:22:52 AM,20.73,14698,Austria
501625,P60993,Aromatherapy Oil,19,08/08/2010 04:43:51 PM,5.0,17131,Australia
500726,P53395,Glass Water Bottle,7,27/02/2010 05:37:49 AM,39.55,10282,Germany
500833,P60993,Aromatherapy Oil,9,28/03/2010 09:27:05 PM,5.0,19344,Norway
500947,P92234,Wall Calendar,3,22/11/2010 09:15:32 AM,1.7,18505,United States
501601,P64796,Reusable Coffee Cup,2,13/04/2010 02:39:43 AM,7.46,10804,Sweden
501235,P45081,Sticky Notes Pack,1,27/04/2010 08:08:19 AM,47.01,16016,Australia
500748,P25015,Portable Charger,9,07/11/2010 08:51:22 PM,9.61,14141,Netherlands
501239,P61939,Reusable Coffee Cup,12,24/01/2010 04:38:22 PM,28.22,12892,Spain
501481,P91110,Soft Throw Blanket,4,28/02/2010 06:33:50 PM,13.36,12063,India
500760,P38151,Pocket Calculator,11,25/04/2010 02:05:55 PM,11.15,19945,Brazil
501322,P30977,Pocket Calculator,3,13/04/2010 11:27:36 AM,12.0,11098,Austria
501001,P22237,Leather Keychain,7,07/01/2010 03:16:41 AM,7.56,13787,United States
500160,P68049,Phone Stand,16,12/05/2010 05:08:35 PM,46.57,16014,United Kingdom
500497,P44142,Desk Clock,4,01/01/2010 05:27:23 AM,20.73,11356,Spain
500055,P30977,Pocket Calculator,4,21/03/2010 12:30:49 AM,12.0,11752,Denmark
500594,P71344,Cotton Tote Bag,5,17/04/2010 12:18:52 AM,47.49,13799,Finland
501395,P14792,Glass Water Bottle,4,18/06/2010 04:21:41 PM,6.85,17633,Japan
500065,P57553,Travel Notebook,4,08/02/2010 06:34:04 PM,5.89,11582,Finland
500821,P68434,Sticky Notes Pack,17,31/08/2010 10:56:30 AM,35.04,14766,Belgium
501997,P97914,Desk Organizer,5,26/08/2010 08:47:09 AM,4.94,14271,Netherlands
501082,P58231,Sticky Notes Pack,3,02/01/2010 04:45:38 AM,39.2,16073,Japan
501320,P85842,Soft Throw Blanket,5,20/05/2010 01:48:12 PM,10.64,15507,Greece
501414,P53395,Glass Water Bottle,12,16/04/2010 07:04:41 PM,39.55,18697,Canada
501194,P74600,Eco Lunch Box,5,10/04/2010 04:23:45 PM,1.73,13720,New Zealand
500008,P55246,Soft Throw Blanket,18,30/04/2010 01:50:33 PM,3.8,16533,India
500156,P97968,Reusable Coffee Cup,4,21/06/2010 04:50:46 PM,31.3,15560,Finland
500719,P98327,Phone Stand,14,28/12/2010 07:13:48 AM,12.76,14157,Belgium
500873,P10799,Desk Clock,16,15/07/2010 11:37:26 AM,39.18,17141,Finland
501485,P64796,Reusable Coffee Cup,5,24/08/2010 09:00:52 PM,7.46,17265,United Kingdom
501397,P83543,LED Desk Lamp,9,06/05/2010 05:50:58 AM,21.67,17456,Australia
500541,P85842,Soft Throw Blanket,12,04/07/2010 01:09:16 PM,10.64,14569,United Kingdom
501821,P51722,Travel Notebook,2,25/01/2010 12:25:22 PM,21.49,14675,Italy
501164,P46748,Laptop Sleeve,12,10/05/2010 12:24:28 AM,20.33,10470,Italy
501781,P34846,Clip-on Reading Light,12,29/11/2010 11:12:45 PM,32.55,15073,Germany
501604,P86970,Reusable Coffee Cup,12,20/06/2010 11:56:08 AM,47.76,13895,Japan
501185,P53395,Glass Water Bottle,7,24/02/2010 10:11:14 AM,39.55,10885,Brazil
500396,P11694,Wireless Earbuds,6,01/11/2010 12:08:43 PM,6.08,16841,France
501507,P74600,Eco Lunch Box,7,26/03/2010 12:35:47 AM,1.73,12705,Portugal
500615,P66332,Aromatherapy Oil,12,24/04/2010 10:53:30 PM,30.57,17866,Spain
500254,P61977,Stainless Steel Straw Set,8,25/11/2010 10:32:51 PM,49.74,12926,Australia
501511,P95180,Wireless Mouse,19,24/11/2010 02:54:10 AM,9.04,16862,Ireland
500726,P61196,Scented Candle,19,16/06/2010 11:56:24 PM,19.02,16825,Sweden
501824,P48664,Portable Charger,5,16/01/2010 01:21:26 AM,35.27,18558,Argentina
501670,P97914,Desk Organizer,8,26/06/2010 10:36:09 AM,4.94,16875,Mexico
500132,P45825,Desk Clock,13,06/10/2010 06:41:46 PM,22.47,15738,United States
500017,P35556,Sticky Notes Pack,16,03/06/2010 07:18:07 AM,7.96,12976,South Africa
501984,P84329,Clip-on Reading Light,17,16/04/2010 12:17:27 PM,44.66,10677,United Kingdom
500657,P29589,Travel Adapter,8,05/07/2010 07:55:49 PM,8.08,11782,France
501997,P97968,Reusable Coffee Cup,6,09/04/2010 01:06:21 AM,31.3,19867,Singapore
501301,P53395,Glass Water Bottle,16,30/03/2010 06:19:20 AM,39.55,19137,South Africa
501417,P66332,Aromatherapy Oil,9,26/09/2010 08:32:33 PM,30.57,19089,Austria
501074,P40480,Reusable Coffee Cup,2,30/04/2010 02:06:50 AM,32.39,12178,Austria
500837,P97914,Desk Organizer,17,13/04/2010 06:17:44 PM,4.94,13281,Ireland
501395,P60390,Desk Clock,3,09/05/2010 10:29:46 PM,34.33,16749,New Zealand
501627,P37935,USB-C Cable,18,20/10/2010 09:01:03 AM,29.82,15249,Canada
500943,P22550,Glass Water Bottle,4,23/05/2010 12:36:46 PM,20.35,10028,France
500553,P46748,Laptop Sleeve,11,05/03/2010 10:57:54 PM,20.33,15791,Spain
500769,P66539,Magnetic Bookmark,2,20/08/2010 02:12:41 AM,41.49,11906,Denmark
501564,P37122,Portable Charger,16,12/12/2010 07:56:01 AM,23.96,17669,Argentina
501416,P61977,Stainless Steel Straw Set,1,17/07/2010 07:03:27 PM,49.74,17529,Singapore
500555,P98954,Travel Notebook,13,01/09/2010 03:39:46 AM,13.38,12553,United States
500075,P98327,Phone Stand,12,02/08/2010 09:43:50 AM,12.76,12349,South Africa
501181,P86695,Cotton Tote Bag,11,04/08/2010 08:40:00 PM,8.87,15057,China
500422,P76201,Waterproof Pouch,14,31/01/2010 06:41:14 AM,1.29,16363,Austria
501366,P45829,Aromatherapy Oil,8,02/01/2010 07:13:08 AM,13.58,12786,Sweden
500691,P21772,Phone Stand,6,01/05/2010 02:28:47 PM,43.1,19752,Australia
501049,P22550,Glass Water Bottle,9,18/09/2010 10:45:32 PM,20.35,10818,India
500914,P84329,Clip-on Reading Light,16,18/10/2010 12:33:37 AM,44.66,12418,Brazil
501813,P58231,Sticky Notes Pack,15,10/03/2010 12:59:03 AM,39.2,12868,Brazil
501127,P76262,Travel Notebook,18,28/11/2010 03:53:16 PM,30.59,16159,Spain
500550,P45829,Aromatherapy Oil,14,30/10/2010 03:02:09 AM,13.58,10727,Sweden
501612,P53395,Glass Water Bottle,18,02/08/2010 10:31:43 PM,39.55,17492,Canada
500168,P37935,USB-C Cable,18,01/03/2010 03:43:50 PM,29.82,13161,Sweden
500527,P25764,LED Desk Lamp,18,16/10/2010 11:04:56 PM,37.04,18624,South Korea
501812,P18758,Mini Bluetooth Speaker,11,03/10/2010 05:40:45 PM,35.07,14700,Russian Federation
501810,P61399,Travel Adapter,7,31/05/2010 10:18:37 PM,31.08,12513,Portugal
501773,P15972,Wall Calendar,7,08/07/2010 09:01:41 PM,28.53,11096,Norway
500016,P18328,Magnetic Bookmark,6,03/02/2010 12:09:55 AM,37.94,18804,Germany
500920,P48664,Portable Charger,10,11/01/2010 06:26:34 PM,35.27,15972,Canada
501423,P89099,Foldable Umbrella,17,15/08/2010 12:47:53 PM,43.48,19487,Japan
500015,P37122,Portable Charger,12,16/08/2010 06:32:15 AM,23.96,18106,Spain
501808,P70315,Laptop Sleeve,9,02/06/2010 07:50:51 AM,20.76,15402,Germany
500436,P21154,Phone Stand,6,13/04/2010 09:53:36 PM,23.33,16085,Greece
501590,P11694,Wireless Earbuds,5,26/01/2010 02:35:36 AM,6.08,18428,United States
501933,P45435,Wireless Mouse,7,31/01/2010 01:38:31 PM,4.77,12681,Greece
501338,P11694,Wireless Earbuds,17,24/01/2010 12:15:40 PM,6.08,13513,Belgium
501726,P37122,Portable Charger,18,15/08/2010 11:58:55 PM,23.96,18328,Greece
501863,P81633,Ceramic Mug,10,22/02/2010 02:27:46 PM,39.68,15021,Greece
501258,P21772,Phone Stand,11,10/04/2010 09:47:02 PM,43.1,19190,Netherlands
500402,P18328,Magnetic Bookmark,15,14/06/2010 11:12:49 PM,37.94,19828,Singapore
501642,P35556,Sticky Notes Pack,2,02/11/2010 02:33:09 PM,7.96,18405,Austria
501814,P49056,LED Desk Lamp,19,13/07/2010 02:18:34 AM,10.51,19719,Norway
501671,P21545,Wireless Mouse,11,19/02/2010 05:39:25 AM,23.47,12486,Brazil
500117,P66332,Aromatherapy Oil,3,30/12/2010 12:49:17 PM,30.57,19918,Norway
500951,P80323,Reusable Coffee Cup,7,30/07/2010 01:17:35 AM,3.67,19230,Germany
501109,P53395,Glass Water Bottle,12,21/05/2010 04:13:56 PM,39.55,11174,United States
501283,P68557,Laptop Sleeve,19,31/08/2010 02:25:52 PM,2.8,17111,Netherlands
500511,P45829,Aromatherapy Oil,11,02/08/2010 12:46:05 AM,13.58,11541,India
500066,P70315,Laptop Sleeve,12,03/12/2010 05:10:53 AM,20.76,10769,Japan
501179,P54225,Stainless Steel Straw Set,12,22/11/2010 04:05:06 AM,1.9,19631,United Kingdom
501367,P38151,Pocket Calculator,18,07/10/2010 07:21:09 AM,11.15,13959,Sweden
501313,P97914,Desk Organizer,15,03/09/2010 09:57:43 AM,4.94,13285,India
500320,P37935,USB-C Cable,12,05/06/2010 02:56:59 AM,29.82,11386,Netherlands
500710,P80323,Reusable Coffee Cup,10,29/07/2010 02:02:53 AM,3.67,13867,United Kingdom
500465,P48664,Portable Charger,8,05/11/2010 02:07:22 AM,35.27,13308,Argentina
500099,P45081,Sticky Notes Pack,1,24/11/2010 05:25:58 AM,47.01,14381,United States
500062,P46748,Laptop Sleeve,5,02/04/2010 03:20:06 PM,20.33,12983,South Africa
501213,P74600,Eco Lunch Box,14,12/05/2010 01:33:29 AM,1.73,14581,United States
501387,P80080,Clip-on Reading Light,7,19/11/2010 03:39:23 AM,38.09,11220,Denmark
501758,P85842,Soft Throw Blanket,10,28/08/2010 08:43:19 PM,10.64,19810,Australia
500834,P81633,Ceramic Mug,7,17/10/2010 12:35:05 AM,39.68,16598,Austria
500520,P56627,Pocket Calculator,16,19/03/2010 06:05:31 PM,39.71,10792,Mexico
500792,P73185,Eco Lunch Box,7,27/01/2010 05:31:19 PM,9.2,19551,South Korea
501097,P61939,Reusable Coffee Cup,4,01/08/2010 06:39:54 PM,28.22,18475,Netherlands
501741,P76262,Travel Notebook,16,22/01/2010 03:49:37 AM,30.59,15917,Mexico
501482,P53395,Glass Water Bottle,2,17/04/2010 06:28:10 AM,39.55,13845,Norway
501959,P80080,Clip-on Reading Light,2,15/12/2010 04:36:48 AM,38.09,17937,Brazil
501737,P80080,Clip-on Reading Light,12,03/09/2010 04:06:19 AM,38.09,15988,Belgium
501888,P49056,LED Desk Lamp,12,04/06/2010 06:19:44 AM,10.51,10748,Germany
500234,P74600,Eco Lunch Box,1,16/07/2010 09:50:08 PM,1.73,11823,Netherlands
500893,P51722,Travel Notebook,10,28/03/2010 06:41:53 PM,21.49,16519,Mexico
501222,P56008,Leather Keychain,18,09/07/2010 06:48:22 AM,13.87,14859,Argentina
500941,P25793,LED Desk Lamp,2,08/01/2010 02:29:58 AM,20.97,19903,Ireland
500234,P98954,Travel Notebook,14,07/08/2010 12:30:31 AM,13.38,12869,Sweden
501569,P40480,Reusable Coffee Cup,15,10/06/2010 02:18:27 PM,32.39,16416,Spain
501397,P21545,Wireless Mouse,9,24/07/2010 09:12:52 AM,23.47,17280,China
501721,P25764,LED Desk Lamp,5,01/05/2010 08:25:48 AM,37.04,14210,Netherlands
500064,P45674,USB-C Cable,15,21/08/2010 09:43:30 AM,2.0,10968,Sweden
500906,P40480,Reusable Coffee Cup,10,28/04/2010 07:23:15 PM,32.39,11469,Denmark
501574,P28268,Portable Charger,14,25/02/2010 10:26:11 PM,31.36,13431,Russian Federation
501276,P45829,Aromatherapy Oil,6,22/01/2010 09:31:08 AM,13.58,13718,Singapore
500842,P56008,Leather Keychain,1,13/04/2010 08:35:23 PM,13.87,10191,Australia
501030,P21154,Phone Stand,7,31/03/2010 06:57:12 AM,23.33,14335,Greece
500232,P83543,LED Desk Lamp,13,19/10/2010 02:22:16 AM,21.67,15494,Finland
500663,P97778,Wall Calendar,17,24/04/2010 11:51:54 PM,5.6,19308,United Kingdom
501678,P56008,Leather Keychain,15,23/01/2010 07:56:55 AM,13.87,11736,Norway
501759,P98327,Phone Stand,14,26/03/2010 03:01:00 AM,12.76,11356,Brazil
501054,P81633,Ceramic Mug,16,21/05/2010 07:08:26 PM,39.68,19604,Brazil
501880,P93969,LED Desk Lamp,15,08/03/2010 12:31:57 PM,33.93,18613,Switzerland
501132,P66677,Sticky Notes Pack,18,21/02/2010 09:50:18 AM,24.94,10391,Australia
501312,P68049,Phone Stand,17,26/08/2010 04:58:02 PM,46.57,18047,Japan
500751,P73185,Eco Lunch Box,10,03/05/2010 11:44:28 PM,9.2,15695,South Africa
501137,P66332,Aromatherapy Oil,16,15/06/2010 07:15:49 AM,30.57,12423,Singapore
501204,P55648,Pocket Calculator,4,28/11/2010 05:49:42 AM,28.72,13883,South Africa
500912,P15972,Wall Calendar,9,06/04/2010 01:02:16 PM,28.53,12735,Brazil
501126,P60993,Aromatherapy Oil,15,24/08/2010 07:47:54 AM,5.0,16777,Austria
500115,P45435,Wireless Mouse,2,06/09/2010 02:01:33 PM,4.77,14277,Germany
501988,P37935,USB-C Cable,8,27/03/2010 09:12:41 AM,29.82,12803,Russian Federation
500695,P91110,Soft Throw Blanket,6,06/10/2010 07:08:41 PM,13.36,10132,Norway
501722,P89099,Foldable Umbrella,8,30/11/2010 01:08:54 AM,43.48,12738,Finland
501316,P66677,Sticky Notes Pack,2,10/06/2010 03:21:02 AM,24.94,19319,Germany
501658,P61939,Reusable Coffee Cup,2,23/04/2010 11:36:21 PM,28.22,10889,Ireland
500317,P45829,Aromatherapy Oil,7,31/07/2010 12:17:47 AM,13.58,19858,India
500127,P25764,LED Desk Lamp,17,14/02/2010 05:26:03 AM,37.04,14607,Australia
500218,P55246,Soft Throw Blanket,17,24/09/2010 04:47:01 AM,3.8,15791,Mexico
501402,P98954,Travel Notebook,15,25/05/2010 11:37:11 AM,13.38,10356,Argentina
501973,P66539,Magnetic Bookmark,8,16/11/2010 07:59:14 AM,41.49,16642,Finland
500302,P65312,Aromatherapy Oil,16,20/06/2010 11:48:15 AM,48.56,12739,Argentina
500688,P94268,Wall Calendar,12,07/11/2010 09:22:08 PM,7.64,10877,Finland
500048,P28268,Portable Charger,5,07/05/2010 05:24:32 PM,31.36,18728,Sweden
500604,P37355,Stainless Steel Straw Set,7,07/10/2010 07:08:56 PM,48.75,10889,Norway
501035,P85842,Soft Throw Blanket,4,21/05/2010 10:48:09 AM,10.64,12488,New Zealand
500228,P15972,Wall Calendar,16,27/11/2010 02:11:09 AM,28.53,15409,Russian Federation
500908,P35556,Sticky Notes Pack,2,16/03/2010 07:15:45 AM,7.96,13384,Russian Federation
501894,P56008,Leather Keychain,2,18/03/2010 06:28:52 AM,13.87,19638,Spain
501616,P45435,Wireless Mouse,12,12/04/2010 02:00:44 AM,4.77,15062,Brazil
500228,P10799,Desk Clock,11,26/01/2010 03:51:34 AM,39.18,10572,Belgium
500614,P48243,LED Desk Lamp,6,13/07/2010 10:44:34 AM,14.43,10358,China
500323,P32720,Pocket Calculator,17,02/04/2010 11:01:49 AM,30.26,19788,Germany
500454,P58231,Sticky Notes Pack,1,18/01/2010 01:22:17 PM,39.2,13845,India
500091,P68049,Phone Stand,5,14/07/2010 11:27:13 PM,46.57,11075,Mexico
500717,P83543,LED Desk Lamp,17,05/11/2010 09:16:05 AM,21.67,10604,Sweden
501532,P18328,Magnetic Bookmark,2,06/01/2010 10:02:12 PM,37.94,11699,Switzerland
500600,P57553,Travel Notebook,7,16/08/2010 01:19:12 PM,5.89,11079,Portugal
500148,P32720,Pocket Calculator,16,08/08/2010 06:20:55 PM,30.26,11363,Sweden
501367,P86695,Cotton Tote Bag,1,04/05/2010 11:39:53 PM,8.87,10597,Finland
501685,P92164,Wall Calendar,13,30/11/2010 07:33:02 PM,20.55,18780,South Korea
500626,P30977,Pocket Calculator,3,12/01/2010 05:23:39 PM,12.0,16605,Denmark
501707,P25015,Portable Charger,11,26/02/2010 06:46:46 AM,9.61,13412,Denmark
501875,P34846,Clip-on Reading Light,2,22/12/2010 07:24:07 PM,32.55,14987,Germany
500971,P86695,Cotton Tote Bag,13,22/01/2010 05:55:52 AM,8.87,14416,Spain
501623,P51722,Travel Notebook,8,03/09/2010 03:37:06 AM,21.49,18444,Ireland
501129,P64796,Reusable Coffee Cup,14,24/09/2010 05:42:35 PM,7.46,12763,Denmark
501193,P95924,Portable Charger,7,21/02/2010 11:53:02 AM,10.61,15411,South Korea
501824,P18758,Mini Bluetooth Speaker,18,20/07/2010 07:25:51 AM,35.07,15783,Portugal
501310,P65831,Sticky Notes Pack,9,18/08/2010 10:49:50 PM,48.77,12433,United Kingdom
501794,P98327,Phone Stand,11,18/05/2010 12:55:01 PM,12.76,18795,Russian Federation
501838,P60993,Aromatherapy Oil,18,23/03/2010 02:39:47 AM,5.0,13985,Portugal
501640,P84329,Clip-on Reading Light,2,03/06/2010 01:03:33 PM,44.66,19258,Netherlands
500605,P37935,USB-C Cable,11,01/08/2010 06:42:04 AM,29.82,14864,India
500470,P68434,Sticky Notes Pack,4,23/03/2010 09:27:57 AM,35.04,10789,Portugal
501405,P34660,Mini Bluetooth Speaker,14,17/12/2010 04:00:54 PM,30.59,18215,Netherlands
501484,P37355,Stainless Steel Straw Set,13,13/07/2010 01:46:13 PM,48.75,17705,Switzerland
501773,P18328,Magnetic Bookmark,11,29/01/2010 11:08:20 AM,37.94,11834,India
500848,P22550,Glass Water Bottle,7,18/05/2010 12:54:18 AM,20.35,11308,Mexico
500909,P56627,Pocket Calculator,15,26/01/2010 02:53:52 PM,39.71,11439,South Korea
500055,P86970,Reusable Coffee Cup,10,19/08/2010 09:22:14 AM,47.76,10669,Italy
500307,P15972,Wall Calendar,9,18/02/2010 05:09:39 PM,28.53,10109,Finland
501588,P61939,Reusable Coffee Cup,4,15/04/2010 09:40:15 AM,28.22,10556,Netherlands
500149,P95924,Portable Charger,12,20/07/2010 02:27:17 AM,10.61,13238,Greece
500722,P44142,Desk Clock,15,29/09/2010 12:06:10 AM,20.73,16596,Greece
501572,P71344,Cotton Tote Bag,19,03/12/2010 09:12:29 PM,47.49,13196,Sweden
501351,P80323,Reusable Coffee Cup,1,20/01/2010 08:06:19 PM,3.67,10238,New Zealand
501105,P65831,Sticky Notes Pack,10,06/02/2010 09:30:00 PM,48.77,11667,Argentina
501996,P48243,LED Desk Lamp,2,20/07/2010 03:47:46 PM,14.43,11490,Mexico
501016,P97778,Wall Calendar,10,07/07/2010 09:33:34 AM,5.6,12440,Germany
501806,P46748,Laptop Sleeve,9,10/02/2010 07:44:22 AM,20.33,12367,Japan
501094,P21545,Wireless Mouse,12,10/07/2010 02:14:19 PM,23.47,19377,Norway
500892,P48243,LED Desk Lamp,19,14/10/2010 10:27:45 PM,14.43,17972,South Africa
500168,P56008,Leather Keychain,14,03/06/2010 11:48:51 AM,13.87,19735,Switzerland
501583,P95924,Portable Charger,4,23/07/2010 06:25:54 PM,10.61,13541,Canada
500103,P51722,Travel Notebook,5,16/04/2010 09:34:30 AM,21.49,15641,South Africa
500768,P45829,Aromatherapy Oil,1,13/11/2010 06:13:39 AM,13.58,16331,South Africa
